CODIGO;NOME;CLASSIFICACAO;NUMERO_REVISAO;ULTIMA_REVISAO;DATA_APROVACAO;PROXIMA_REVISAO;DATA_VALIDADE;PASTA;AUTOR;DOCUMENTOS_CONTROLADOS;MATRIZ;SUB_AREA
POP.458;Procedimento Instalação SPC Mapper V3;Procedimento Operacional Padrão;1;2019-12-16;2019-12-17;2025-09-23;2025-12-23;00-Controle de Processo e DSPC;José Roberto;Sim;STL;STL
POP.459;Troubleshooting CLBS;Procedimento Operacional Padrão;;2019-08-09;2019-12-15;2026-02-19;2026-05-20;03-CLBS;José Roberto;Sim;SURFAÇAGEM;Blocagem
POP.460;Manual Operacional - CLBS2;Procedimento Operacional Padrão;1;2021-11-01;2021-11-05;2026-08-05;2026-11-06;03-CLBS;Nathália Brandão;Sim;SURFAÇAGEM;Blocagem
POP.461;Manual Operacional - CLBS 1 e iCLBS 1;Procedimento Operacional Padrão;1;2021-11-24;2022-02-18;2026-08-18;2026-11-16;03-CLBS;Rogério Nogueira;Sim;SURFAÇAGEM;Blocagem
POP.464;Manutenção CLBS;Procedimento Operacional Padrão;;2019-08-12;2019-12-15;2025-07-07;2025-11-30;03-CLBS;José Roberto;Sim;SURFAÇAGEM;Blocagem
POP.466;;;;;;;;;;;;
POP.467;;;;;;;;;;;;
POP.469;Curva Teórica Crizal Prevencia M1.6;Procedimento Operacional Padrão;1;2022-09-02;2023-10-10;2025-10-09;2026-01-07;00-Curvas de Antirreflexo;Alvaro Christofoli;Sim;HMC;"Antirreflexo:
Ajustes de Processo"
POP.473;Manual Operacional - Inspeção Final - CE;Procedimento Operacional Padrão;1;2022-04-22;2022-05-10;2026-05-22;2026-08-22;09-Inspeção Final;Francisco Glauber;Sim;HMC;0
POP.474;Manual Operacional - Conferência Óptica (Decide);Procedimento Operacional Padrão;4;2024-08-12;2024-08-14;2026-08-14;2026-11-12;DECIDE;Renan Barbosa;Sim;SURFAÇAGEM;Conferência
POP.475;Troubleshooting DSPC;Procedimento Operacional Padrão;;2019-09-05;2019-12-15;2026-02-19;2026-05-20;00-Controle de Processo e DSPC;Renato Dias;Não;SURFAÇAGEM;Preparação
POP.476;Manual Operacional - Inspeção Final - SP;Procedimento Operacional Padrão;5;2024-12-03;2025-01-09;2026-01-09;2026-04-09;09-Inspeção Final;Solange Viana;Sim;HMC;0
POP.478;Calibração LensMark III;Procedimento Operacional Padrão;;2019-09-13;2019-12-15;2025-10-13;2026-01-19;Lens Mark;Patricia França;Sim;SURFAÇAGEM;Laser
POP.479;Determinação Concentração da Soda com Refratômetro Digital;Procedimento Operacional Padrão;;2019-09-16;2019-09-19;2025-11-01;2026-02-03;Testes HC;Ana Carolina Americo;Sim;HMC;Teste de Qualidade HC
POP.482;Calibración Automática VFT Macro;Procedimento Operacional Padrão;;2019-09-25;2019-12-26;2025-10-13;2026-01-19;VFT Macro;Diego Galindo;Sim;;
POP.483;Calibração Operacional - VFT Macro;Procedimento Operacional Padrão;1;2023-08-18;2023-08-23;2026-08-21;2026-11-19;VFT Macro;Diego Galindo;Sim;SURFAÇAGEM;CORTE
POP.491;Calibração Operacional - Toroflex;Procedimento Operacional Padrão;1;2023-09-15;2023-10-12;2025-10-11;2026-01-09;Toroflex;Alessandro Barros;Sim;SURFAÇAGEM;Polimento
POP.495;Manual Operacional Pré-Inspeção (RS);Procedimento Operacional Padrão;3;2023-04-12;2023-07-17;2026-07-16;2026-10-15;01-Pré-Inspeção - Preparação;Christiano Silva;Sim;HMC;0
POP.497;Calibração Fitadeira Semi-Auto;Procedimento Operacional Padrão;;2019-11-07;2019-12-15;2025-10-13;2026-01-19;Optic D-79364;Marcelo Bastos;Sim;SURFAÇAGEM;Fitagem
POP.498;Controle de Posicionamento da Pinça;Procedimento Operacional Padrão;4;2022-05-19;2024-07-10;2026-07-10;2026-10-09;00-Controle de Processo e DSPC;José Roberto;Sim;SURFAÇAGEM;CORTE
POP.499;Limpeza dos Sensores de Vácuo máquinas de AR;Procedimento Operacional Padrão;;2019-11-29;2019-12-09;2025-12-01;2026-03-01;Antirreflexo;Ana Carolina Americo;Sim;MAN. HMC;DLX 1200
POP.503;Código de Barras para DSPC;Procedimento Operacional Padrão;;2019-12-06;2019-12-15;2026-08-17;2026-11-16;00-Controle de Processo e DSPC;José Roberto;Sim;SURFAÇAGEM;Preparação
POP.505;Procedimento DSPC nas Máquinas Schneider;Procedimento Operacional Padrão;;2019-12-10;2019-12-15;2025-10-15;2026-01-18;00-Controle de Processo e DSPC;Robson Azevedo;Sim;;
POP.506;Ajuste Eixo B para CPP – VFT'S;Procedimento Operacional Padrão;;2019-12-11;2019-12-15;2025-12-01;2026-03-01;00-Controle de Processo e DSPC;Robson Azevedo;Sim;SURFAÇAGEM;CORTE
POP.507;Manual Operacional - D9 PAC Mithril 1.6;Procedimento Operacional Padrão;1;2022-11-10;2023-03-03;2026-03-02;2026-05-31;D9 PAC;Fernando Maciel;Sim;;
POP.513;Calibração Operacional - PRA;Procedimento Operacional Padrão;3;2025-02-14;2025-03-11;2026-03-11;2026-06-09;PRA;Robson Azevedo;Sim;SURFAÇAGEM;Blocagem
POP.514;Control Diario DSPC - Línea Schneider;Procedimento Operacional Padrão;1;2019-12-16;2019-12-23;2026-08-19;2026-11-17;00-Control de Proceso y DSPC;Rômulo Cursino;Sim;;
POP.516;Operação Refratômetro Manual_Digital;Procedimento Operacional Padrão;2;2022-05-19;2024-03-26;2026-06-19;2026-09-18;00-Controle de Processo e DSPC;Robson Azevedo;Sim;SURFAÇAGEM;CORTE
POP.518;Calibração Operacional - DLP;Procedimento Operacional Padrão;6;2023-08-29;2024-02-01;2026-01-31;2026-04-30;DLP;Renato Dias;Sim;SURFAÇAGEM;Polimento
POP.520;MP´s Surfacing Area V3_BR;Procedimento Operacional Padrão;1;2019-12-18;2019-12-23;2026-08-10;2026-11-09;Português;José Roberto;Sim;MAN. SURF.;0
POP.521;MP´s Surfacing Area V3_ES;Procedimento Operacional Padrão;1;2019-12-18;2019-12-23;2026-08-13;2026-11-11;Español;José Roberto;Sim;;
POP.522;Calibração Automática HSC Smart;Procedimento Operacional Padrão;1;2019-12-19;2019-12-23;2025-10-13;2026-01-19;HSC Smart;Robson Azevedo;Sim;SURFAÇAGEM;0
POP.527;Calibración Operativa - VFT Orbit 1;Procedimento Operacional Padrão;6;2024-07-18;2024-08-05;2026-08-05;2026-11-03;VFT Orbit 1;Pauline Gomez;Sim;;
POP.528;Calibración Operativa - VFT Ultra;Procedimento Operacional Padrão;2;2023-10-10;2024-02-01;2026-01-31;2026-04-30;VFT Ultra;Marcelo Bastos;Sim;;
POP.530;Calibracão Máquina HSC Smart;Procedimento Operacional Padrão;1;2019-12-20;2019-12-23;2026-02-01;2026-05-01;HSC Smart;Marcelo Bastos;Sim;;
POP.532;POP Calibración y Operación Encintadora Manual;Procedimento Operacional Padrão;1;2019-12-20;2019-12-26;2025-07-07;2025-11-30;01-Cinta;Diego Galindo;Não;;
POP.534;Calibración Operativa - Duoflex;Procedimento Operacional Padrão;2;2023-10-10;2024-02-01;2026-01-31;2026-04-30;Duoflex;Pauline Gomez;Sim;;
POP.547;Manutenção Preventiva - Diff Pump;Procedimento Operacional Padrão;2;2022-03-11;2022-03-18;2025-09-09;2025-12-09;Antirreflexo;Nathália Brandão;Sim;MAN. HMC;Bomba Difusora
POP.548;Satis 1200DLX - Bombas - PtBr;Procedimento Operacional Padrão;1;2020-01-28;2020-10-15;2026-05-26;2026-08-25;Antirreflexo;Dalson Souza;Sim;MAN. HMC;DLX 1200
POP.549;Satis 1200DLF - Bombas - PtBr;Procedimento Operacional Padrão;1;2020-01-28;2020-10-15;2026-07-20;2026-10-19;Antirreflexo;Dalson Souza;Sim;MAN. HMC;DLX 1200
POP.551;Loader Orbit II Español;Procedimento Operacional Padrão;1;2020-01-29;2020-12-02;2026-08-17;2026-11-16;VFT Orbit 2;Tommy CHONGO;Sim;;
POP.554;Preparação de Químicos – CDC1000/CDS1000 Mithril 1.6;Procedimento Operacional Padrão;4;2025-07-23;2025-08-05;2026-08-05;2026-11-03;CDC1000/CDS1000;Marcelo Capeletto;Sim;HMC;Antirrisco: Destratamento e Verniz
POP.555;Manual Operacional – CDC1000 (Mithril 1.6);Procedimento Operacional Padrão;2;2022-06-23;2022-11-03;2025-11-03;2026-02-01;CDC1000/CDS1000;Laura Vaz;Sim;HMC;Antirrisco: Destratamento e Verniz
POP.556;Limpeza e Manutenção – CDC1000/CDS1000 Mithril 1.6;Procedimento Operacional Padrão;3;2023-08-17;2025-08-05;2026-08-05;2026-11-03;CDC1000/CDS1000;Jeferson Lourenço;Sim;HMC;Antirrisco: Destratamento e Verniz
POP.560;Biseladora KAPPA o GAMMA;Procedimento Operacional Padrão;1;2020-04-03;2020-07-15;2025-09-08;2025-12-08;Biseladora;Victor Olivares;Sim;;
POP.562;Biseladora PRO E600;Procedimento Operacional Padrão;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;Biseladora;Victor Olivares;Sim;;
POP.564;Bloqueo 3B;Procedimento Operacional Padrão;;2020-07-15;2020-07-15;2026-04-29;2026-07-29;3B Blocker;Victor Olivares;Sim;;
POP.568;Inspeccion final Focovision  SPF;Procedimento Operacional Padrão;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;Montado e Inspeccion;Victor Olivares;Sim;;
POP.573;Traceado & Bloqueo KAPPA;Procedimento Operacional Padrão;;2020-07-15;2020-07-15;2026-06-26;2026-09-25;Biseladora;Victor Olivares;Sim;;
POP.574;Traceado E-TESS;Procedimento Operacional Padrão;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;TESS;Victor Olivares;Sim;MONTAGEM;Leitura no Tracer
POP.576;Traceado TESS;Procedimento Operacional Padrão;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;TESS;Victor Olivares;Sim;MONTAGEM;Leitura no Tracer
POP.577;Traceado, bloqueo y biselado Mr. Blue;Procedimento Operacional Padrão;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;Biseladora;Victor Olivares;Sim;;
POP.578;Traceado, Bloqueo y biselado Mr. Orange;Procedimento Operacional Padrão;;2020-07-15;2020-07-15;2025-09-08;2025-12-08;Biseladora;Victor Olivares;Sim;;
POP.580;Limpeza de las lentes optifog;Procedimento Operacional Padrão;1;2020-07-17;2020-07-30;2026-06-30;2026-09-29;00-General AR;Martin Becker;Sim;;
POP.582;Preparación DSX y SP;Procedimento Operacional Padrão;1;2020-07-17;2020-07-30;2025-11-03;2026-02-03;00-General AR;Martin Becker;Sim;;
POP.584;Lentes de Teste Espessura - Máquinas D;Procedimento Operacional Padrão;2;2020-08-19;2020-08-21;2026-05-04;2026-08-03;Testes HC;Dalson Souza;Sim;HMC;0
POP.586;Medición_y_Calibración_del_SMR-UV;Procedimento Operacional Padrão;4;2020-08-03;2020-10-15;2025-10-13;2026-01-05;Teste de AR;Martin Becker;Sim;;
POP.587;Test de Sal - RCO2;Procedimento Operacional Padrão;9;2020-08-05;2021-04-20;2025-05-05;2026-01-05;Teste de AR;Martin Becker;Sim;;
POP.588;Teste de la Goma - NX 10;Procedimento Operacional Padrão;7;2020-08-05;2021-04-20;2025-05-05;2026-01-05;Teste de AR;Martin Becker;Sim;;
POP.589;Test Bola de Plasma;Procedimento Operacional Padrão;9;2020-08-05;2021-04-20;2025-05-05;2026-01-05;Teste de AR;Martin Becker;Sim;;
POP.590;Desprendimento da Cola da Fita na Lente;Procedimento Operacional Padrão;;2020-08-05;2020-10-15;2025-10-13;2026-01-19;00-Troubleshooting;Fábio Silva;Sim;;
POP.591;Test de Marcador (Ink_Test);Procedimento Operacional Padrão;9;2020-08-12;2021-05-21;2025-08-25;2025-11-30;Teste de AR;Martin Becker;Não;;
POP.594;Manual Operacional - Controle Final (Coating BH);Procedimento Operacional Padrão;;2020-08-12;2020-12-03;2026-06-09;2026-09-08;09-Inspeção Final;Elizete Silva;Sim;HMC;0
POP.595;Teste de Adesão Maquina SCL;Procedimento Operacional Padrão;;2020-08-14;2020-08-17;2025-12-18;2026-03-18;Testes HC;Dalson Souza;Sim;HMC;Teste de Qualidade HC
POP.596;Lentes de Teste Espessura SCL;Procedimento Operacional Padrão;;2020-08-14;2020-08-17;2025-12-18;2026-03-18;Testes HC;Dalson Souza;Sim;HMC;Teste de Qualidade HC
POP.598;Procedimento Control de Posicionamiento de la Pinza;Procedimento Operacional Padrão;1;2020-11-18;2021-03-24;2025-07-07;2025-11-30;00-Control de Proceso y DSPC;José Roberto;Não;;
POP.599;Calibração da força do Clamping;Procedimento Operacional Padrão;;2020-08-20;2020-09-03;2025-09-08;2025-12-09;Português;Renato Dias;Sim;MAN. SURF.;Blocadora
POP.600;Controle de Refrigeração dos Eixos do Gerador VFT;Procedimento Operacional Padrão;;2020-08-20;2020-09-03;2025-10-13;2026-01-19;VFT Orbit 1;José Roberto;Sim;SURFAÇAGEM;CORTE
POP.602;Checar a vazão de fluxo do líquido polidor  DLP;Procedimento Operacional Padrão;;2020-08-20;2020-09-03;2026-07-31;2026-10-30;DLP;José Roberto;Sim;SURFAÇAGEM;Polimento
POP.606;Calibración Operativa - DLP;Procedimento Operacional Padrão;5;2023-09-22;2023-10-12;2025-10-11;2026-01-09;DLP;Renato Dias;Sim;;
POP.607;Calibración del Grabado Mecánico_VFTs_Ultra__Compact_y_Micro;Procedimento Operacional Padrão;1;2020-08-24;2020-09-03;2026-02-01;2026-05-29;Mechnical Engraving;Marcelo Bastos;Sim;;
POP.609;Calibração Operacional - VFT Orbit 2;Procedimento Operacional Padrão;2;2024-02-01;2024-02-02;2026-02-01;2026-05-02;VFT Orbit 2;Robson Azevedo;Sim;SURFAÇAGEM;CORTE
POP.610;Calibração Duoflex;Procedimento Operacional Padrão;;2020-08-24;2020-09-03;2026-02-01;2026-05-01;Duoflex;Robson Azevedo;Sim;SURFAÇAGEM;0
POP.611;Calibración Operativa - CCP Swift;Procedimento Operacional Padrão;1;2023-10-10;2024-02-01;2026-01-31;2026-04-30;CCP Swfit;Pauline Gomez;Sim;;
POP.613;Calibração da Posição do Clamping;Procedimento Operacional Padrão;;2020-08-24;2020-09-03;2025-09-08;2025-12-09;Português;Renato Dias;Sim;MAN. SURF.;Blocadora
POP.615;Calibración Operativa - Toroflex;Procedimento Operacional Padrão;1;2023-10-11;2025-03-11;2026-03-11;2026-06-09;Toroflex;Alessandro Barros;Sim;;
POP.616;Calibración Operativa - CCL CMARK;Procedimento Operacional Padrão;1;2023-10-11;2025-11-27;2026-11-27;2027-02-25;CCL Mark;Robson Azevedo;Sim;;
POP.617;Confeccao Lentes Referencia de Potencia Essilor;Procedimento Operacional Padrão;;2020-08-28;2020-09-03;2026-08-25;2026-11-24;Lensmark;Pauline Gomez;Não;SURFAÇAGEM;Laser
POP.618;Controle do Líquido Refrigerante e Posicionamento dos Bicos;Procedimento Operacional Padrão;;2020-08-28;2020-09-03;2025-10-13;2026-01-19;VFT Orbit 1;Renato Dias;Sim;SURFAÇAGEM;Polimento
POP.620;Flujo Teste de Calidad AR;Procedimento Operacional Padrão;8;2020-08-28;2020-12-07;2026-06-30;2026-09-29;Teste de AR;Martin Becker;Sim;;
POP.625;Calibração manual VFT Macro;Procedimento Operacional Padrão;1;2020-08-28;2020-09-03;2026-02-01;2026-05-01;VFT Macro;Alessandro Barros;Sim;SURFAÇAGEM;CORTE
POP.626;Calibração Operacional - VFT Orbit 1;Procedimento Operacional Padrão;6;2024-07-17;2024-07-30;2026-07-30;2026-10-29;VFT Orbit 1;Robson Azevedo;Sim;SURFAÇAGEM;CORTE
POP.627;Calibração Operacional - VFT Ultra;Procedimento Operacional Padrão;2;2024-03-15;2024-03-26;2026-06-19;2026-09-18;VFT Ultra;Renato Dias;Sim;SURFAÇAGEM;CORTE
POP.628;Calibración Operativa - LensMark III;Procedimento Operacional Padrão;1;2023-10-11;2024-02-01;2026-01-31;2026-04-30;Lensmark;Marcelo Bastos;Sim;;
POP.629;Calibración PRA ES V1;Procedimento Operacional Padrão;1;2020-08-31;2021-03-24;2026-02-01;2026-05-01;PRA;Diego Galindo;Sim;;
POP.631;Confeccion Lentes Referencia de Potencia CCL CMARK ES;Procedimento Operacional Padrão;;2020-08-31;2020-09-03;2026-08-17;2026-11-16;CCL Mark;Diego Galindo;Sim;;
POP.632;Calibración Maquina HSC MASTER ES;Procedimento Operacional Padrão;1;2020-08-31;2020-09-02;2026-02-01;2026-05-01;HSC Master;Diego Galindo;Sim;;
POP.633;Calibración Operativa - CB Bond ES;Procedimento Operacional Padrão;1;2023-10-10;2024-02-01;2026-01-31;2026-05-01;CB Bond;Pauline Gomez;Sim;;
POP.634;Calibración Operativa - VFT Orbit 2 (automática);Procedimento Operacional Padrão;1;2023-10-10;2025-03-13;2026-03-13;2026-06-11;VFT Orbit 2;José Roberto;Sim;;
POP.637;Test de Adherencia Maquina SCL;Procedimento Operacional Padrão;;2020-09-11;2021-05-21;2025-07-07;2025-11-30;Teste de HC;Martin Becker;Não;;
POP.638;Lentes de Test Espesor SCL;Procedimento Operacional Padrão;;2020-09-11;2021-05-21;2025-05-05;2026-01-05;Teste de HC;Martin Becker;Sim;;
POP.641;Modelo de Procedimento Operacional Padrão;Procedimento Operacional Padrão;7;2022-08-29;2022-09-05;2025-09-05;2026-01-31;Modelos de Documentos;Taís Flores;Sim;QUALIDADE;QUALIEX
POP.643;Manutenção Preventiva - Forno Essemtec;Procedimento Operacional Padrão;1;2022-07-07;2023-10-31;2025-10-30;2026-01-28;Forno;Lucas Silva;Sim;MAN. HMC;Forno / Estufa
POP.646;Manual Operacional - DSPC Confecção e Verificação da Lente;Procedimento Operacional Padrão;;2020-11-06;2020-11-24;2025-04-24;2026-01-05;00-Controle de Processo e DSPC;José Roberto;Sim;SURFAÇAGEM;Preparação
POP.647;Manual Operacional - PRA e PRA iCLBS;Procedimento Operacional Padrão;1;2021-09-03;2021-09-13;2025-09-17;2025-11-30;PRA;Humberto Serra - Lab Rio;Sim;SURFAÇAGEM;Blocagem
POP.649;;;;;;;;;;;;
POP.650;;;;;;;;;;;;
POP.651;Limpeza e Manutenção - VFT Orbit 1 e 2;Procedimento Operacional Padrão;1;2022-07-29;2024-02-01;2026-01-31;2026-05-01;00-Geral Gerador;Felipe Barros;Sim;SURFAÇAGEM;CORTE
POP.652;Limpeza e Manutenção - Toroflex;Procedimento Operacional Padrão;;2020-11-19;2020-12-17;2025-10-13;2026-01-19;Toroflex;Elisa Peres;Sim;SURFAÇAGEM;Polimento
POP.653;Calibración Operativa - Lensômetros (Essilor y Nidek);Procedimento Operacional Padrão;2;2023-10-11;2024-05-10;2026-05-11;2026-08-10;00-Control de Proceso y DSPC;Alessandro Barros;Sim;;
POP.655;Limpeza e Manutenção - DLP;Procedimento Operacional Padrão;;2020-11-23;2020-12-17;2025-09-02;2025-12-02;DLP;Humberto Serra - Lab Rio;Sim;SURFAÇAGEM;Polimento
POP.656;Manual Operacional - Toroflex;Procedimento Operacional Padrão;2;2022-01-21;2022-01-24;2025-08-31;2025-11-30;Toroflex;Rogério Nogueira;Sim;SURFAÇAGEM;Polimento
POP.657;Manual Operacional - DLP;Procedimento Operacional Padrão;2;2024-03-05;2024-03-26;2026-06-19;2026-09-18;DLP;Rogério Nogueira;Sim;SURFAÇAGEM;Polimento
POP.658;Procedimento Abertura de chamados - Fracttal;Procedimento Operacional Padrão;;2020-12-09;2021-05-03;2025-08-09;2026-11-10;00-Fracttal;Lucas Silva;Não;;
POP.663;Manual Operacional - Fita Semiautomática Optic D-79364;Procedimento Operacional Padrão;2;2022-07-25;2023-08-23;2026-08-21;2026-11-19;Optic D-79364;Renan Barbosa;Sim;SURFAÇAGEM;Fitagem
POP.664;Limpeza e Manutenção - SatisLoh 1200;Procedimento Operacional Padrão;;2020-12-22;2021-02-23;2025-10-10;2026-01-10;1200;Taís Flores;Sim;HMC;Antirreflexo
POP.665;Manual Operacional - SatisLoh 1200;Procedimento Operacional Padrão;;2020-12-22;2021-02-23;2025-10-13;2026-01-13;1200;Lucineide Pereira;Sim;HMC;Antirreflexo
POP.666;Limpeza e Manutenção - PRA e PRA iCLBS;Procedimento Operacional Padrão;;2020-12-23;2020-12-23;2026-06-09;2026-09-08;PRA;Humberto Serra - Lab Rio;Não;SURFAÇAGEM;Blocagem
POP.668;Manual Operacional - Preparação / Pré-inspeção (Lab Rio);Procedimento Operacional Padrão;1;2022-04-13;2022-05-10;2025-11-10;2026-01-31;01-Pré-Inspeção - Preparação;Renan Barbosa;Sim;HMC;0
POP.669;Manual Operacional - VFT Orbit 1;Procedimento Operacional Padrão;1;2022-01-21;2022-02-09;2025-10-13;2026-01-19;VFT Orbit 1;Rogério Nogueira;Sim;SURFAÇAGEM;CORTE
POP.670;Limpeza e Manutenção - Boxer PRO;Procedimento Operacional Padrão;1;2022-07-25;2022-08-08;2026-08-10;2026-11-09;Boxer PRO;Deyved Silva;Sim;;
POP.672;Manual Operacional - Boxer PRO;Procedimento Operacional Padrão;2;2023-08-31;2024-11-26;2025-11-26;2026-02-24;Boxer PRO;Deyved Silva;Sim;;
POP.674;Preparação de Químicos - D9DP - Mithril 1.6;Procedimento Operacional Padrão;;2021-02-23;2022-05-04;2026-08-10;2026-11-09;D9 DP;Maria Riclecia da Silva;Sim;;
POP.676;Manual Operacional - D9DP - Mithril 1.5 e 1.6;Procedimento Operacional Padrão;;2021-02-23;2021-05-05;2026-08-20;2026-11-18;D9 DP;Taís Flores;Sim;;
POP.677;Limpeza e Manutenção - D6 (Destratadora);Procedimento Operacional Padrão;;2021-03-09;2021-07-27;2025-10-07;2026-01-19;D6;Christiano Silva;Sim;;
POP.678;Manual de instrucciones - Conferencia de Óptica y Cosmética (Decide);Procedimento Operacional Padrão;2;2021-03-22;2021-03-23;2026-07-03;2026-10-02;07-Conferencia;Sergio Meza;Sim;;
POP.680;Manual Operacional - Syrus;Procedimento Operacional Padrão;;2021-04-20;2021-05-24;2026-06-19;2026-09-18;Syrus 3C;Humberto Serra - Lab Rio;Sim;;
POP.681;Limpeza e Manutenção - LensMark III;Procedimento Operacional Padrão;1;2023-04-18;2023-08-23;2026-08-21;2026-11-19;Lens Mark;Evellyn Santos;Sim;SURFAÇAGEM;Laser
POP.682;Manual Operacional - LensMark III;Procedimento Operacional Padrão;2;2024-04-02;2024-04-08;2026-07-08;2026-10-07;Lens Mark;Renan Barbosa;Sim;SURFAÇAGEM;Laser
POP.684;Limpeza e Manutenção - D20 Mithril 1.6;Procedimento Operacional Padrão;1;2022-11-07;2022-12-01;2025-12-01;2026-03-01;D20;Maria Riclecia da Silva;Sim;;
POP.685;Manual Operacional - D20 Mithril 1.6;Procedimento Operacional Padrão;1;2022-11-07;2023-03-03;2026-03-02;2026-05-31;D20;Maria Riclecia da Silva;Sim;;
POP.686;Preparação de Químicos - D20 Mithril 1.6;Procedimento Operacional Padrão;2;2024-02-29;2024-03-12;2026-06-10;2026-09-09;D20;Deyved Silva;Sim;;
POP.691;Manual Operacional - VFT Orbit 2;Procedimento Operacional Padrão;1;2022-01-21;2022-01-24;2025-08-31;2025-11-30;VFT Orbit 2;Rogério Nogueira;Sim;SURFAÇAGEM;CORTE
POP.692;Limpeza e Manutenção - Fita Semiautomatica Optic D-79364;Procedimento Operacional Padrão;;2021-05-05;2021-10-14;2026-07-31;2026-10-30;Optic D-79364;Elisa Peres;Sim;SURFAÇAGEM;Fitagem
POP.693;Política de Devolução de Blocos e Lentes com Defeito de Fábrica;Procedimento Operacional Padrão;4;2023-08-04;2024-01-31;2026-05-25;2026-08-25;Estoque / Expedição;Denise Miranda;Sim;Estoque;DEVOLUÇÃO
POP.694;Preparação de Químicos - CTA Automática 25L;Procedimento Operacional Padrão;;2021-05-11;2021-08-05;2026-08-21;2026-11-19;CTA Automática;Nathália Brandão;Sim;;
POP.695;Manual Operacional - Coloração (Phantom);Procedimento Operacional Padrão;;2021-05-14;2022-05-30;2026-09-01;2026-10-30;04-COLORAÇÃO;Aluysio Rougemont;Sim;COLORAÇÃO;COLORAÇÃO
POP.696;Preparação de Químicos - Coloração;Procedimento Operacional Padrão;2;2024-03-26;2024-04-17;2026-04-17;2026-07-16;04-COLORAÇÃO;Humberto Serra - Lab Rio;Sim;COLORAÇÃO;COLORAÇÃO
